incident_id,project,environment,detected_at,resolved_at,detection_method,severity,root_cause_category,primary_symptom,sla_breached,impact_duration_minutes,impacted_requests,deployment_id,rollback_performed,retrain_triggered
INC-adc69698,rag_qa_service,staging,2024-06-26T02:00:00,2024-06-26T03:57:00,dashboard,SEV2,infra_outage,latency_spike,True,117,4,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,False
INC-b130212d,fraud_detection,staging,2024-06-26T06:00:00,2024-06-26T06:48:00,user_report,SEV2,external_dependency,latency_spike,True,48,16,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,True,True
INC-bf51ecfe,fraud_detection,staging,2024-06-26T08:00:00,2024-06-26T12:34:00,alerting,SEV1,infra_outage,latency_spike,True,274,72,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,False
INC-32769299,recsys_clickthrough,dev,2024-06-26T10:00:00,2024-06-26T13:21:00,user_report,SEV2,infra_outage,latency_spike,True,201,3,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,True
INC-344e7c86,fraud_detection,staging,2024-06-26T10:00:00,2024-06-26T11:20:00,alerting,SEV2,external_dependency,latency_spike,True,80,148,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,False
INC-2ce38a5b,fraud_detection,staging,2024-06-26T13:00:00,2024-06-26T13:49:00,user_report,SEV3,external_dependency,latency_spike,True,49,25,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-f318892b,fraud_detection,staging,2024-06-26T15:00:00,2024-06-26T15:50:00,user_report,SEV1,external_dependency,latency_spike,True,50,32,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,True
INC-13398ac2,fraud_detection,staging,2024-06-26T16:00:00,2024-06-26T20:15:00,dashboard,SEV2,infra_outage,latency_spike,True,255,39,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,True
INC-2977ba87,recsys_clickthrough,prod,2024-05-25T16:00:00,2024-05-26T15:24:00,dashboard,SEV2,external_dependency,latency_spike,True,1404,1193,50fbce13-dcb6-4dfe-87c3-3fbafd4bd8f2,False,False
INC-80a0198e,fraud_detection,staging,2024-06-26T19:00:00,2024-06-27T00:52:00,alerting,SEV2,external_dependency,latency_spike,True,352,230,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-17fec2ed,recsys_clickthrough,prod,2024-06-26T20:00:00,2024-06-27T00:36:00,user_report,SEV2,infra_outage,latency_spike,True,276,418,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,False,False
INC-3e7fbbeb,recsys_clickthrough,dev,2024-06-26T18:00:00,2024-06-26T23:02:00,alerting,SEV1,config_error,error_spike,True,302,68,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-09e9274c,fraud_detection,staging,2024-06-26T23:00:00,2024-06-27T00:31:00,dashboard,SEV3,infra_outage,latency_spike,True,91,13,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,True
INC-25e046db,rag_qa_service,staging,2024-06-26T07:00:00,2024-06-27T04:32:00,user_report,SEV3,external_dependency,latency_spike,True,1292,222,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,True
INC-b917dd27,fraud_detection,staging,2024-06-27T06:00:00,2024-06-27T07:08:00,dashboard,SEV2,external_dependency,latency_spike,True,68,31,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-41e6411a,recsys_clickthrough,dev,2024-06-27T06:00:00,2024-06-27T08:00:00,dashboard,SEV2,external_dependency,latency_spike,True,120,6,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-05ff3139,fraud_detection,staging,2024-06-27T08:00:00,2024-06-27T11:34:00,user_report,SEV2,infra_outage,latency_spike,True,214,76,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,True
INC-9f3cb563,recsys_clickthrough,prod,2024-06-27T07:00:00,2024-06-27T12:27:00,alerting,SEV1,infra_outage,latency_spike,True,327,282,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,False,False
INC-2d582e16,recsys_clickthrough,dev,2024-06-27T11:00:00,2024-06-27T12:53:00,alerting,SEV2,external_dependency,latency_spike,True,113,4,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-0544b498,recsys_clickthrough,prod,2024-06-27T13:00:00,2024-06-27T19:45:00,alerting,SEV2,infra_outage,latency_spike,True,405,353,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,True
INC-8fe53f2f,recsys_clickthrough,dev,2024-06-27T16:00:00,2024-06-27T18:17:00,user_report,SEV1,infra_outage,latency_spike,True,137,4,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-3664364a,fraud_detection,staging,2024-06-27T18:00:00,2024-06-28T01:30:00,alerting,SEV1,infra_outage,latency_spike,True,450,1508,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-54b3bd7c,recsys_clickthrough,dev,2024-06-27T18:00:00,2024-06-27T23:36:00,dashboard,SEV2,infra_outage,latency_spike,True,336,18,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-2389568a,recsys_clickthrough,prod,2024-06-27T18:00:00,2024-06-28T02:18:00,alerting,SEV2,infra_outage,latency_spike,True,498,382,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-1eb7517f,rag_qa_service,staging,2024-06-27T07:00:00,2024-06-28T02:44:00,alerting,SEV1,external_dependency,latency_spike,True,1184,228,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,True
INC-2ad41d81,rag_qa_service,staging,2024-06-28T03:00:00,2024-06-28T06:36:00,dashboard,SEV2,infra_outage,latency_spike,True,216,11,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,False
INC-cf7fbedb,recsys_clickthrough,prod,2024-06-28T06:00:00,2024-06-28T08:45:00,alerting,SEV1,external_dependency,latency_spike,True,165,41,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,False,False
INC-0351e9fd,fraud_detection,staging,2024-06-28T08:00:00,2024-06-28T11:31:00,user_report,SEV2,infra_outage,latency_spike,True,211,89,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-70603920,recsys_clickthrough,dev,2024-06-28T06:00:00,2024-06-28T11:38:00,dashboard,SEV1,infra_outage,latency_spike,True,338,19,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,True
INC-47c48382,fraud_detection,staging,2024-06-28T10:00:00,2024-06-28T12:22:00,dashboard,SEV3,external_dependency,latency_spike,True,142,84,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-8c37bc59,recsys_clickthrough,dev,2024-06-28T12:00:00,2024-06-28T14:41:00,alerting,SEV2,external_dependency,latency_spike,True,161,8,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,True
INC-66df9f40,recsys_clickthrough,prod,2024-06-28T10:00:00,2024-06-28T13:17:00,user_report,SEV2,external_dependency,latency_spike,True,197,444,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-e5511c65,fraud_detection,staging,2024-06-28T12:00:00,2024-06-28T17:54:00,alerting,SEV2,external_dependency,latency_spike,True,354,180,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,True,False
INC-9114703c,fraud_detection,staging,2024-06-28T15:00:00,2024-06-28T16:04:00,alerting,SEV2,external_dependency,latency_spike,True,64,29,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-2cd12529,fraud_detection,staging,2024-06-28T17:00:00,2024-06-28T17:46:00,dashboard,SEV2,infra_outage,latency_spike,True,46,2,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-7d7ab188,fraud_detection,staging,2024-06-28T18:00:00,2024-06-29T01:17:00,dashboard,SEV2,infra_outage,latency_spike,True,437,396,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-7b38b06b,recsys_clickthrough,dev,2024-06-28T18:00:00,2024-06-28T23:30:00,user_report,SEV2,infra_outage,latency_spike,True,330,21,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,True
INC-5015416f,recsys_clickthrough,prod,2024-06-28T16:00:00,2024-06-28T23:24:00,user_report,SEV2,external_dependency,latency_spike,True,444,647,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-77abe05d,fraud_detection,staging,2024-06-28T23:00:00,2024-06-29T01:50:00,user_report,SEV2,infra_outage,latency_spike,True,170,23,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-505f6f70,rag_qa_service,staging,2024-06-28T06:00:00,2024-06-29T02:02:00,user_report,SEV2,external_dependency,latency_spike,True,1202,255,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,False
INC-3540f3c3,recsys_clickthrough,prod,2024-06-29T06:00:00,2024-06-29T08:46:00,user_report,SEV2,infra_outage,latency_spike,True,166,63,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-f8937e66,fraud_detection,staging,2024-06-29T07:00:00,2024-06-29T10:42:00,alerting,SEV2,external_dependency,latency_spike,True,222,31,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-6e4ef953,recsys_clickthrough,prod,2024-06-29T10:00:00,2024-06-29T11:04:00,alerting,SEV3,external_dependency,latency_spike,True,64,219,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,False,False
INC-1a42a33b,recsys_clickthrough,dev,2024-06-29T08:00:00,2024-06-29T13:27:00,user_report,SEV2,external_dependency,latency_spike,True,327,11,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-d2a69577,fraud_detection,staging,2024-06-29T08:00:00,2024-06-29T13:07:00,user_report,SEV3,infra_outage,latency_spike,True,307,342,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-5e0a4b36,fraud_detection,staging,2024-06-29T13:00:00,2024-06-29T14:48:00,dashboard,SEV2,infra_outage,latency_spike,True,108,29,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-19bdbcc9,recsys_clickthrough,dev,2024-06-29T13:00:00,2024-06-29T15:30:00,dashboard,SEV2,external_dependency,latency_spike,True,150,14,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,True
INC-b993951a,recsys_clickthrough,prod,2024-06-29T14:00:00,2024-06-29T16:36:00,dashboard,SEV2,external_dependency,latency_spike,True,156,228,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-613d5748,recsys_clickthrough,prod,2024-06-29T18:00:00,2024-06-30T01:11:00,dashboard,SEV3,external_dependency,latency_spike,True,431,850,149f5c9d-a1e3-44ed-ac76-957060e3f4f0,True,False
INC-74e3c0fd,recsys_clickthrough,dev,2024-06-29T20:00:00,2024-06-30T01:04:00,user_report,SEV1,infra_outage,latency_spike,True,304,10,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-47ef6be5,fraud_detection,staging,2024-06-29T15:00:00,2024-06-30T00:26:00,dashboard,SEV3,data_drift,metric_degradation,True,566,738,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,False
INC-e53ed2ca,rag_qa_service,staging,2024-06-29T03:00:00,2024-06-30T02:00:00,alerting,SEV2,external_dependency,latency_spike,True,1380,241,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,False
INC-947f3291,fraud_detection,staging,2024-06-30T03:00:00,2024-06-30T04:29:00,user_report,SEV3,data_drift,metric_degradation,True,89,46,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,False,True
INC-9b65b62c,recsys_clickthrough,dev,2024-06-30T07:00:00,2024-06-30T14:48:00,alerting,SEV1,external_dependency,latency_spike,True,468,23,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-b574bb3c,recsys_clickthrough,dev,2024-06-30T13:00:00,2024-06-30T15:53:00,user_report,SEV3,external_dependency,latency_spike,True,173,4,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-046f279c,fraud_detection,staging,2024-06-30T06:00:00,2024-06-30T17:39:00,user_report,SEV1,infra_outage,latency_spike,True,699,822,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,True
INC-cac772ae,fraud_detection,staging,2024-06-30T16:00:00,2024-06-30T16:47:00,user_report,SEV2,data_pipeline_failure,metric_degradation,True,47,32,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,True,False
INC-91d0ccf0,recsys_clickthrough,dev,2024-06-30T18:00:00,2024-06-30T21:29:00,user_report,SEV1,external_dependency,latency_spike,True,209,14,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-10057bd2,recsys_clickthrough,dev,2024-06-30T22:00:00,2024-07-01T00:00:00,user_report,SEV2,external_dependency,latency_spike,True,120,9,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-c35e8ceb,rag_qa_service,staging,2024-06-30T01:00:00,2024-06-30T23:35:00,dashboard,SEV3,infra_outage,latency_spike,True,1355,247,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,False
INC-eb2b6378,fraud_detection,staging,2024-06-30T17:00:00,2024-07-01T03:53:00,alerting,SEV2,external_dependency,latency_spike,True,653,825,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-83c98eaa,fraud_detection,prod,2024-06-24T06:00:00,2024-06-24T17:17:00,user_report,SEV3,external_dependency,latency_spike,True,677,1299,dcc490cb-cfde-4e67-96dd-174c30e8ee67,False,True
INC-53064288,rag_qa_service,staging,2024-07-01T03:00:00,2024-07-01T04:15:00,user_report,SEV1,infra_outage,latency_spike,True,75,4,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,False
INC-aea29f2a,recsys_clickthrough,dev,2024-07-01T06:00:00,2024-07-01T06:34:00,alerting,SEV2,external_dependency,latency_spike,True,34,4,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-dfa8e8a9,fraud_detection,staging,2024-07-01T07:00:00,2024-07-01T09:23:00,user_report,SEV3,external_dependency,latency_spike,True,143,54,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-891bdb41,fraud_detection,staging,2024-07-01T09:00:00,2024-07-01T10:49:00,dashboard,SEV2,external_dependency,latency_spike,True,109,55,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,True
INC-889688ae,fraud_detection,staging,2024-07-01T10:00:00,2024-07-01T12:34:00,user_report,SEV3,external_dependency,latency_spike,True,154,48,39e7f8ee-57e2-478c-82b5-ef22eebcbbc6,True,True
INC-d957de5b,recsys_clickthrough,dev,2024-07-01T09:00:00,2024-07-01T13:16:00,user_report,SEV1,external_dependency,latency_spike,True,256,16,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-750c97b5,fraud_detection,prod,2024-07-01T08:00:00,2024-07-01T13:33:00,dashboard,SEV2,infra_outage,latency_spike,True,333,1041,557b39d5-c21f-4975-a746-86ef7eb289ed,False,False
INC-1d012de8,rag_qa_service,staging,2024-07-01T07:00:00,2024-07-01T17:25:00,user_report,SEV2,infra_outage,latency_spike,True,625,128,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,False
INC-562cbcac,recsys_clickthrough,dev,2024-07-01T19:00:00,2024-07-02T00:09:00,user_report,SEV2,infra_outage,latency_spike,True,309,15,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-9498b758,fraud_detection,prod,2024-07-01T19:00:00,2024-07-01T23:03:00,alerting,SEV3,infra_outage,latency_spike,True,243,710,557b39d5-c21f-4975-a746-86ef7eb289ed,True,True
INC-4c3b01e2,fraud_detection,staging,2024-07-01T14:00:00,2024-07-02T00:49:00,dashboard,SEV3,infra_outage,latency_spike,True,649,655,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-c57b8425,rag_qa_service,staging,2024-07-01T17:00:00,2024-07-01T23:36:00,dashboard,SEV2,infra_outage,latency_spike,True,396,98,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,True
INC-b64cab55,fraud_detection,dev,2024-07-01T23:00:00,2024-07-02T00:40:00,user_report,SEV2,infra_outage,latency_spike,True,100,12,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-d1829993,rag_qa_service,staging,2024-07-02T01:00:00,2024-07-02T04:29:00,dashboard,SEV1,infra_outage,latency_spike,True,209,18,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,True
INC-5f059d29,recsys_clickthrough,dev,2024-07-02T07:00:00,2024-07-02T08:49:00,user_report,SEV1,external_dependency,latency_spike,True,109,9,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-816185ca,fraud_detection,prod,2024-07-02T07:00:00,2024-07-02T14:04:00,user_report,SEV2,external_dependency,latency_spike,True,424,628,557b39d5-c21f-4975-a746-86ef7eb289ed,True,False
INC-8f7fc953,recsys_clickthrough,dev,2024-07-02T10:00:00,2024-07-02T14:56:00,dashboard,SEV3,infra_outage,latency_spike,True,296,12,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,True
INC-da1fb111,recsys_clickthrough,dev,2024-07-02T14:00:00,2024-07-02T15:26:00,alerting,SEV2,external_dependency,latency_spike,True,86,2,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,True
INC-e4cde8c1,fraud_detection,prod,2024-07-02T15:00:00,2024-07-02T16:41:00,user_report,SEV2,infra_outage,latency_spike,True,101,133,557b39d5-c21f-4975-a746-86ef7eb289ed,False,False
INC-47fe5794,recsys_clickthrough,dev,2024-07-02T18:00:00,2024-07-02T21:22:00,dashboard,SEV1,external_dependency,latency_spike,True,202,13,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,False
INC-8e4e44af,fraud_detection,dev,2024-07-02T22:00:00,2024-07-02T23:08:00,alerting,SEV2,external_dependency,latency_spike,True,68,5,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-825ec217,fraud_detection,prod,2024-07-02T18:00:00,2024-07-03T01:53:00,user_report,SEV2,infra_outage,latency_spike,True,473,1083,557b39d5-c21f-4975-a746-86ef7eb289ed,True,False
INC-8f85dece,rag_qa_service,staging,2024-07-02T07:00:00,2024-07-03T00:32:00,dashboard,SEV2,external_dependency,latency_spike,True,1052,252,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,True
INC-214036e9,fraud_detection,staging,2024-07-02T07:00:00,2024-07-03T01:35:00,user_report,SEV2,external_dependency,latency_spike,True,1115,1525,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-c19df7ac,rag_qa_service,staging,2024-07-03T01:00:00,2024-07-03T07:53:00,alerting,SEV1,external_dependency,latency_spike,True,413,27,554bbb59-4a1d-44a1-bb39-dbc878437d51,True,False
INC-236b0954,recsys_clickthrough,dev,2024-07-03T08:00:00,2024-07-03T11:49:00,dashboard,SEV3,infra_outage,latency_spike,True,229,19,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,True,True
INC-04a7c1ca,fraud_detection,prod,2024-07-03T09:00:00,2024-07-03T11:18:00,user_report,SEV2,external_dependency,latency_spike,True,138,319,557b39d5-c21f-4975-a746-86ef7eb289ed,True,False
INC-966c461d,fraud_detection,dev,2024-07-03T11:00:00,2024-07-03T13:53:00,user_report,SEV1,infra_outage,latency_spike,True,173,10,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,True
INC-65622a32,recsys_clickthrough,dev,2024-07-03T13:00:00,2024-07-03T15:32:00,user_report,SEV2,infra_outage,latency_spike,True,152,6,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-11b8f67b,fraud_detection,dev,2024-07-03T20:00:00,2024-07-03T21:21:00,user_report,SEV2,external_dependency,latency_spike,True,81,15,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-ef6cb035,recsys_clickthrough,dev,2024-07-03T18:00:00,2024-07-03T22:32:00,alerting,SEV2,infra_outage,latency_spike,True,272,21,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-c31c20ea,fraud_detection,prod,2024-07-03T16:00:00,2024-07-04T01:51:00,user_report,SEV3,external_dependency,latency_spike,True,591,1116,557b39d5-c21f-4975-a746-86ef7eb289ed,True,True
INC-1b78c102,fraud_detection,staging,2024-07-03T07:00:00,2024-07-03T23:59:00,dashboard,SEV2,external_dependency,latency_spike,True,1019,891,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-e525a56e,rag_qa_service,staging,2024-07-03T07:00:00,2024-07-04T00:30:00,alerting,SEV3,external_dependency,latency_spike,True,1050,238,554bbb59-4a1d-44a1-bb39-dbc878437d51,False,False
INC-adc57d31,recsys_clickthrough,dev,2024-07-04T06:00:00,2024-07-04T11:49:00,alerting,SEV2,infra_outage,latency_spike,True,349,18,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,False
INC-6d3a8872,fraud_detection,dev,2024-07-04T12:00:00,2024-07-04T12:51:00,dashboard,SEV2,external_dependency,latency_spike,True,51,9,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,True
INC-109433a0,recsys_clickthrough,dev,2024-07-04T11:00:00,2024-07-04T13:41:00,dashboard,SEV2,infra_outage,latency_spike,True,161,7,f00473d3-32f1-46cd-b557-c9e9c6eb0f75,False,True
INC-5dfcaa97,fraud_detection,dev,2024-07-04T15:00:00,2024-07-04T18:05:00,user_report,SEV2,external_dependency,latency_spike,True,185,6,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-d0720548,fraud_detection,dev,2024-07-04T19:00:00,2024-07-05T00:05:00,dashboard,SEV2,infra_outage,latency_spike,True,305,53,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-d88821d9,fraud_detection,staging,2024-07-04T06:00:00,2024-07-04T23:32:00,dashboard,SEV2,external_dependency,latency_spike,True,1052,878,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-00a59a8c,fraud_detection,prod,2024-07-04T07:00:00,2024-07-05T02:48:00,dashboard,SEV3,infra_outage,latency_spike,True,1188,8392,557b39d5-c21f-4975-a746-86ef7eb289ed,False,False
INC-5ea7644d,fraud_detection,dev,2024-07-05T01:00:00,2024-07-05T01:46:00,dashboard,SEV3,infra_outage,latency_spike,True,46,7,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,True
INC-790ccf19,fraud_detection,staging,2024-07-05T01:00:00,2024-07-05T04:33:00,dashboard,SEV2,infra_outage,latency_spike,True,213,48,8f5d37b3-91c3-4fab-a425-93d58cb5184e,True,False
INC-4d70681e,fraud_detection,dev,2024-07-05T06:00:00,2024-07-05T12:49:00,dashboard,SEV3,infra_outage,latency_spike,True,409,81,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-c4220226,fraud_detection,dev,2024-07-05T13:00:00,2024-07-05T15:32:00,dashboard,SEV1,external_dependency,latency_spike,True,152,11,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-cae2ef5e,fraud_detection,dev,2024-07-05T14:00:00,2024-07-05T15:31:00,alerting,SEV2,infra_outage,latency_spike,True,91,14,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-6db705dd,fraud_detection,dev,2024-07-05T16:00:00,2024-07-05T18:30:00,alerting,SEV3,infra_outage,latency_spike,True,150,15,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,True
INC-6807c653,fraud_detection,prod,2024-07-05T07:00:00,2024-07-05T16:41:00,alerting,SEV3,external_dependency,latency_spike,True,581,1908,557b39d5-c21f-4975-a746-86ef7eb289ed,False,True
INC-129aacc1,fraud_detection,dev,2024-07-05T18:00:00,2024-07-06T00:01:00,dashboard,SEV2,external_dependency,latency_spike,True,361,61,7d1c3446-2ace-4f35-b210-29e777cebfc6,True,False
INC-7a5f5143,fraud_detection,dev,2024-07-05T22:00:00,2024-07-06T01:22:00,user_report,SEV2,external_dependency,latency_spike,True,202,10,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-f9970a81,fraud_detection,prod,2024-07-05T18:00:00,2024-07-05T23:45:00,dashboard,SEV2,infra_outage,latency_spike,True,345,1938,557b39d5-c21f-4975-a746-86ef7eb289ed,True,False
INC-8fb02a17,fraud_detection,staging,2024-07-05T07:00:00,2024-07-06T02:19:00,user_report,SEV3,infra_outage,latency_spike,True,1159,1056,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,True
INC-c78b2bf1,fraud_detection,dev,2024-07-05T23:00:00,2024-07-06T01:20:00,alerting,SEV2,external_dependency,latency_spike,True,140,8,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,True
INC-6fe6ded9,fraud_detection,dev,2024-07-06T06:00:00,2024-07-06T08:09:00,dashboard,SEV2,external_dependency,latency_spike,True,129,12,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-0d57d552,fraud_detection,dev,2024-07-06T07:00:00,2024-07-06T08:36:00,alerting,SEV2,external_dependency,latency_spike,True,96,28,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,True
INC-ec5e1e00,fraud_detection,dev,2024-07-06T09:00:00,2024-07-06T12:56:00,user_report,SEV2,external_dependency,latency_spike,True,236,32,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-e6daee0b,fraud_detection,dev,2024-07-06T10:00:00,2024-07-06T13:32:00,alerting,SEV1,infra_outage,latency_spike,True,212,12,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-0b80d210,fraud_detection,dev,2024-07-06T11:00:00,2024-07-06T13:07:00,user_report,SEV3,external_dependency,latency_spike,True,127,16,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-a1aaa9d2,fraud_detection,dev,2024-07-06T13:00:00,2024-07-06T15:39:00,dashboard,SEV3,infra_outage,latency_spike,True,159,12,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,True
INC-61416f1a,fraud_detection,dev,2024-07-06T14:00:00,2024-07-06T15:21:00,alerting,SEV3,infra_outage,latency_spike,True,81,9,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,False
INC-6db9d8cf,fraud_detection,dev,2024-07-06T15:00:00,2024-07-06T16:44:00,dashboard,SEV3,infra_outage,latency_spike,True,104,13,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,False,True
INC-8ed7e4bd,fraud_detection,dev,2024-07-06T16:00:00,2024-07-06T17:34:00,user_report,SEV1,infra_outage,latency_spike,True,94,12,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-c069a6db,fraud_detection,dev,2024-07-06T18:00:00,2024-07-07T02:31:00,dashboard,SEV1,infra_outage,latency_spike,True,511,134,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
INC-92f3b4a5,fraud_detection,staging,2024-07-06T05:00:00,2024-07-07T02:19:00,user_report,SEV2,infra_outage,latency_spike,True,1279,1147,8f5d37b3-91c3-4fab-a425-93d58cb5184e,False,False
INC-1e5ff649,fraud_detection,prod,2024-07-06T07:00:00,2024-07-07T02:19:00,dashboard,SEV3,infra_outage,latency_spike,True,1159,4865,557b39d5-c21f-4975-a746-86ef7eb289ed,True,True
INC-88c14058,fraud_detection,dev,2024-07-07T01:00:00,2024-07-07T03:52:00,dashboard,SEV1,data_drift,metric_degradation,True,172,7,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,True
INC-516f4074,fraud_detection,prod,2024-07-07T02:00:00,2024-07-07T03:33:00,dashboard,SEV2,infra_outage,latency_spike,True,93,166,557b39d5-c21f-4975-a746-86ef7eb289ed,False,False
INC-024fb682,fraud_detection,dev,2024-07-07T02:00:00,2024-07-07T04:27:00,dashboard,SEV2,data_pipeline_failure,metric_degradation,True,147,6,ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,True,False
