deploy_id,project,environment,deployed_at,rolled_back_at,run_id,registry_model_name,registry_version,ci_pipeline_id,strategy,traffic_shift_percent,status,failure_stage,failure_reason,initiated_by,kubernetes_namespace,image_tag
2d40df74-0e88-48c4-91dc-a1cbf245aa3c,fraud_detection,prod,2024-03-17T17:49:57.325846,,6bcbac63-f133-44d2-b3aa-085402620828,fraud_detection_model,17,ci-b4fbae2,blue_green,100,success,,,security_patch,ml-prod,fraud-detection-service:17.2.9
2442be8a-95d5-44d5-afbe-6c06a16b51a2,recsys_clickthrough,dev,2024-03-13T23:56:07.305028,,ea4f5910-5cee-420a-8ba6-36280a3dc6fe,recsys_clickthrough_model,4,ci-46688aa,rolling,100,success,,,user,ml-dev,recsys-clickthrough-service:4.1.9
5c669cb3-75d1-400b-b3a0-45c324b31508,rag_qa_service,staging,2024-04-01T21:13:25.657830,,1efe382b-8ee2-4829-b088-9f42c2687276,rag_qa_service_model,12,ci-3473341,shadow,50,failed,build,healthcheck_fail,auto_retrain,ml-staging,rag-qa-service-service:12.5.2
764fa994-0880-44a1-a2fe-2edaf6ff099f,rag_qa_service,prod,2024-06-01T12:53:06.566401,,bf42b3bc-ef4f-4525-9e62-531ef62db496,rag_qa_service_model,1,ci-04335f7,canary,10,success,,,auto_retrain,ml-prod,rag-qa-service-service:1.2.1
6003d511-9148-4394-b8bb-7c3b74f01a50,recsys_clickthrough,prod,2024-12-20T01:58:13.807678,2024-12-20T09:20:01.162621,06332dd7-8ca5-4036-9063-b648711ebd98,recsys_clickthrough_model,3,ci-216cbc9,canary,75,rolled_back,test,healthcheck_fail,security_patch,ml-prod,recsys-clickthrough-service:3.9.17
ad077007-a017-4d54-a459-42a3d9a81a7e,energy_forecasting,staging,2024-02-29T13:05:33.140900,,ceeaa5bc-dcf5-4dfb-b6e8-c35906b35686,energy_forecasting_model,10,ci-bed37a2,rolling,100,success,,,user,ml-staging,energy-forecasting-service:10.9.17
de29e7d4-9ddc-48bb-a6fd-9e1564bfb89e,energy_forecasting,dev,2024-03-07T05:32:26.979509,,9999b896-3f76-44c6-8a08-dc11c2dddf95,energy_forecasting_model,5,ci-2470595,rolling,100,success,,,security_patch,ml-dev,energy-forecasting-service:5.8.13
ec02f2f2-05e7-4e90-a918-6753a3cdd527,energy_forecasting,prod,2024-09-09T22:22:34.120365,,ec7ef5af-6bbc-4663-a493-403c1a83fc8d,energy_forecasting_model,10,ci-7b48e0f,rolling,100,success,,,security_patch,ml-prod,energy-forecasting-service:10.6.9
d8a1cc39-ba58-4ac8-bc73-7ed136cf731d,fraud_detection,prod,2024-04-21T09:42:22.274124,,32413894-4be0-4a40-be24-c7d176ef3391,fraud_detection_model,16,ci-575539c,rolling,100,success,,,security_patch,ml-prod,fraud-detection-service:16.5.7
e8698262-7da4-4905-b1dc-5bce8dbd3118,energy_forecasting,staging,2024-07-21T13:20:01.917171,,1cac8539-70ad-4a2e-be56-95cf525662b0,energy_forecasting_model,4,ci-9c97a50,blue_green,100,success,,,auto_retrain,ml-staging,energy-forecasting-service:4.3.16
5d072f81-6277-4e34-b80e-9cbf28f56d7f,rag_qa_service,dev,2024-10-16T04:07:33.027210,,a311c2c0-0e6b-4f56-9fed-03481438db33,rag_qa_service_model,5,ci-7ac3840,rolling,100,success,,,auto_retrain,ml-dev,rag-qa-service-service:5.5.20
99797ca1-13c2-4139-bf2f-d8b99a2056eb,energy_forecasting,dev,2024-03-08T08:00:57.715537,,65c6942e-a6fc-447b-b7b9-d4d5c72102e2,energy_forecasting_model,10,ci-c0ceba7,rolling,100,success,,,security_patch,ml-dev,energy-forecasting-service:10.8.16
8505f039-cd60-44af-b769-9da59071f9a6,rag_qa_service,staging,2024-09-28T09:58:30.637621,,a74a7ce2-c3ea-477f-ba62-49125333c483,rag_qa_service_model,12,ci-c00ca04,blue_green,100,failed,test,healthcheck_fail,security_patch,ml-staging,rag-qa-service-service:12.4.15
1fe28605-4a98-4c0e-b29a-ec38af918a90,rag_qa_service,prod,2024-12-10T16:33:32.355246,,5bea58e9-5e33-4abc-9ef2-52e1fb0e14c4,rag_qa_service_model,19,ci-6b57be4,blue_green,100,success,,,user,ml-prod,rag-qa-service-service:19.4.17
022b25b6-7665-4d4f-9feb-c6d3cbbc4aaa,fraud_detection,staging,2024-07-26T14:33:37.523916,,0ed7bfcb-1db4-49b0-abc4-f81b5f206ab6,fraud_detection_model,8,ci-f24df04,rolling,100,success,,,security_patch,ml-staging,fraud-detection-service:8.6.15
5f532520-fe69-4d62-896f-3e8c8b7faa33,rag_qa_service,dev,2024-09-17T00:38:50.438917,,e6791ffb-1536-4fda-be5d-e9986663b67c,rag_qa_service_model,10,ci-27044c0,rolling,100,failed,post_deploy_checks,config_error,user,ml-dev,rag-qa-service-service:10.2.9
719a0bed-fedc-43c0-8b68-e4ae8d5b020a,fraud_detection,prod,2024-11-15T18:04:17.576756,,131add33-147d-4a96-87d0-d581a16ed394,fraud_detection_model,15,ci-da4caca,canary,100,success,,,user,ml-prod,fraud-detection-service:15.4.7
431ac7ee-bfc8-4da8-987b-662ce48cec57,recsys_clickthrough,staging,2024-04-05T03:40:42.193246,,f2e6e8b5-9c70-467d-9291-9fd4dc125bab,recsys_clickthrough_model,14,ci-8926940,blue_green,100,success,,,security_patch,ml-staging,recsys-clickthrough-service:14.1.3
13c50dc0-ad19-404d-af4f-0e24782c70cc,rag_qa_service,prod,2024-06-10T18:13:15.039300,,cfeeedfd-33e8-4d52-891d-35999ffb88f0,rag_qa_service_model,13,ci-33debd1,canary,50,success,,,user,ml-prod,rag-qa-service-service:13.2.14
93530182-135c-4ef4-8353-1197d95db1bd,energy_forecasting,dev,2024-03-29T06:35:11.079645,,43c0f077-66e1-4979-bcd6-7eeaa26ddfd6,energy_forecasting_model,5,ci-3c4b2ec,rolling,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:5.4.0
31908b07-09f4-464c-9b35-1c46bf43592b,rag_qa_service,prod,2024-05-28T08:02:36.430036,,b5c71923-554a-4032-8cac-d6e7dd66b945,rag_qa_service_model,19,ci-21a21d4,canary,75,success,,,security_patch,ml-prod,rag-qa-service-service:19.1.3
900cb197-7678-4888-98fa-dbb89f1a893f,fraud_detection,staging,2024-10-18T01:57:35.173852,,d82b6952-59a3-4b28-9fe2-82e781f05c22,fraud_detection_model,11,ci-736900d,rolling,100,success,,,user,ml-staging,fraud-detection-service:11.1.9
e17fdc0c-7afc-44ba-a9d5-08d386ea25c4,rag_qa_service,dev,2024-07-12T21:06:43.900026,,e23e5f02-edc0-4d16-a0c9-3d4c4db6a82c,rag_qa_service_model,19,ci-fb5342c,rolling,100,success,,,user,ml-dev,rag-qa-service-service:19.1.13
f55fca15-080b-4908-9cc0-5820dc8a321b,energy_forecasting,dev,2024-06-20T02:32:48.593233,,d4ab42a7-85df-4d88-bd76-1df887efd70c,energy_forecasting_model,1,ci-4b6b8d5,blue_green,100,success,,,user,ml-dev,energy-forecasting-service:1.7.10
db04c79f-482b-4c5e-b389-efddbd964fef,fraud_detection,staging,2024-08-31T17:32:24.948420,,67115c9b-3ca9-4166-aa9f-69f8d329ecdb,fraud_detection_model,5,ci-01d9d40,rolling,100,success,,,user,ml-staging,fraud-detection-service:5.2.6
aba212a0-fd53-483d-b3db-4b8683b7c6e6,rag_qa_service,dev,2024-12-03T08:27:14.445348,,b773f8b7-8b12-482e-82d6-95343ef181c5,rag_qa_service_model,14,ci-3ae5a80,rolling,100,success,,,user,ml-dev,rag-qa-service-service:14.7.10
70da31e7-6175-4f09-88ba-3ebde96e055b,recsys_clickthrough,dev,2024-06-11T09:10:44.381404,,ac4bafa4-83af-4b52-8af1-9f4ce7e22d05,recsys_clickthrough_model,13,ci-edc5cde,rolling,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:13.2.8
bd663eef-21bc-40cb-a4a0-a175cdce9e62,recsys_clickthrough,prod,2024-03-16T19:10:27.970994,,0e4227b0-fc6e-4718-b9dd-7ba0110fd792,recsys_clickthrough_model,18,ci-94906c0,canary,50,success,,,user,ml-prod,recsys-clickthrough-service:18.6.18
71a59bd9-d87d-4bd2-a1a2-cde35de682a8,rag_qa_service,staging,2024-04-26T09:57:30.039252,,2ded0f94-470f-44a0-9fea-c0830f917b2b,rag_qa_service_model,10,ci-fa55373,rolling,100,success,,,security_patch,ml-staging,rag-qa-service-service:10.5.20
68d4f5f2-9e88-4640-86a0-717b57abac0e,recsys_clickthrough,prod,2024-08-23T23:16:25.495862,,5d3b6383-8559-4030-8de2-d010b64afdda,recsys_clickthrough_model,17,ci-1e47d4f,canary,25,success,,,security_patch,ml-prod,recsys-clickthrough-service:17.3.19
cdaae5ae-0ae7-45f0-a007-862297e70949,rag_qa_service,staging,2024-09-12T06:04:16.828888,,87bedb8d-8f6c-4357-a56d-104aa7ac9b88,rag_qa_service_model,18,ci-2a40962,shadow,25,success,,,security_patch,ml-staging,rag-qa-service-service:18.1.15
d5c83145-4fce-4f0f-bb92-9552d63ef993,rag_qa_service,dev,2024-05-16T12:45:53.872061,,af77b69e-3075-4679-bd20-2ac64b228262,rag_qa_service_model,18,ci-0dbfc4a,rolling,100,success,,,security_patch,ml-dev,rag-qa-service-service:18.8.16
f3b20e88-a0b9-4084-9afe-1de31f0b27a4,recsys_clickthrough,dev,2024-06-15T12:51:17.080439,,0810047f-5f50-4715-bd74-3865127451a2,recsys_clickthrough_model,12,ci-a31d946,rolling,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:12.5.9
fc5eb14f-cef3-4be2-87c0-b9ffd6ce7809,recsys_clickthrough,staging,2024-11-14T22:36:19.721011,,10169abf-1762-47a7-ae80-aa4b68043c34,recsys_clickthrough_model,7,ci-be2bb7d,blue_green,100,success,,,security_patch,ml-staging,recsys-clickthrough-service:7.2.14
04249a11-e9dd-428d-bcf3-f1ce671e1f67,energy_forecasting,prod,2024-11-24T04:45:14.923153,,20fd1b68-9814-46dc-86e1-0d35aebe6f10,energy_forecasting_model,5,ci-ae293de,blue_green,100,success,,,auto_retrain,ml-prod,energy-forecasting-service:5.6.3
065a6e9c-331a-4843-b2f2-430712ab65c9,rag_qa_service,staging,2024-11-08T15:24:04.281969,,8dab8d38-b153-42e0-a912-8701b838398c,rag_qa_service_model,3,ci-f4e5518,rolling,100,success,,,user,ml-staging,rag-qa-service-service:3.8.2
5fe0b4d9-37dd-4ace-b2ab-f97869d2af74,rag_qa_service,prod,2024-09-05T10:23:49.527193,,62fe5239-e09b-45ca-bf4b-5e9c3bc4e09f,rag_qa_service_model,20,ci-bc890c4,rolling,100,success,,,security_patch,ml-prod,rag-qa-service-service:20.5.18
3d50474d-1cb7-49d7-935c-0ec1e3829eec,rag_qa_service,dev,2024-03-30T23:06:19.123323,,20226bce-0f89-4496-978e-8886fabb5124,rag_qa_service_model,2,ci-7c2954e,blue_green,100,failed,test,config_error,user,ml-dev,rag-qa-service-service:2.7.6
80208fdf-8997-48b5-99d1-1afde58a6ef3,fraud_detection,prod,2024-12-08T11:39:38.641082,,79aeb6d7-79c8-4111-83e6-3005b327cc70,fraud_detection_model,7,ci-6b2d502,shadow,100,success,,,user,ml-prod,fraud-detection-service:7.7.14
19015cbd-9fce-4b6c-a5f6-30af961b978c,energy_forecasting,prod,2024-06-04T15:57:36.206007,,90ba619a-37e0-4fb4-b0f6-01cc87330378,energy_forecasting_model,5,ci-4f8f9cf,rolling,100,success,,,auto_retrain,ml-prod,energy-forecasting-service:5.3.15
25fda183-6507-41e4-a94b-9c105b369550,energy_forecasting,dev,2024-03-09T13:51:54.272319,,7c8cd9e8-7abe-4de3-890b-d6e70e1602ff,energy_forecasting_model,2,ci-288170c,rolling,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:2.0.15
ce15fcae-9ce8-47e7-a266-426c52537d91,recsys_clickthrough,staging,2024-05-14T15:07:28.315137,,f113eb66-c2fd-40ce-9121-97f4f98cba73,recsys_clickthrough_model,16,ci-f9fe414,shadow,10,success,,,auto_retrain,ml-staging,recsys-clickthrough-service:16.0.5
3a22082c-2359-4cbe-b657-1e315185dfe4,rag_qa_service,staging,2024-03-22T03:27:44.977184,,456d759c-4b40-4fc4-b742-c4315dbf54da,rag_qa_service_model,7,ci-0280972,blue_green,100,failed,deploy,infra_error,security_patch,ml-staging,rag-qa-service-service:7.7.2
77a122ab-3277-45ea-821f-164a7a824cbe,rag_qa_service,prod,2024-03-16T06:25:55.324798,,1d5df01f-a26a-4ec3-9eeb-7ad83c9612f3,rag_qa_service_model,14,ci-53fb9c2,canary,50,success,,,user,ml-prod,rag-qa-service-service:14.1.10
f6698e70-c5d7-47e3-824a-c185db0f4c7c,fraud_detection,prod,2024-10-03T14:04:46.694449,2024-10-03T15:54:07.189430,c7b61849-10d2-4880-80b5-38a355cab84b,fraud_detection_model,10,ci-020e806,canary,100,rolled_back,post_deploy_checks,timeout,user,ml-prod,fraud-detection-service:10.9.9
26a80e04-2f31-42ca-8892-c6e14265f7f5,rag_qa_service,prod,2024-12-24T17:24:57.006204,,3c4973cb-d2ff-4cb0-85ac-76b8f520988b,rag_qa_service_model,11,ci-1307a6a,shadow,50,success,,,security_patch,ml-prod,rag-qa-service-service:11.7.10
1c64b28a-be7b-4e15-a159-788a2065ca3f,rag_qa_service,dev,2024-01-28T10:13:41.258462,,3e703c0a-8034-441f-878d-05cc487742e1,rag_qa_service_model,6,ci-409e236,blue_green,100,failed,build,infra_error,auto_retrain,ml-dev,rag-qa-service-service:6.6.4
dbd54d89-9f64-482b-b051-29485008d16a,fraud_detection,staging,2024-09-01T15:45:14.361975,,4e2b94d5-97e5-4cbb-a0b8-d7ae1ac3a158,fraud_detection_model,10,ci-b0cea4a,rolling,100,failed,build,infra_error,user,ml-staging,fraud-detection-service:10.4.12
9a224063-1d56-4258-8859-9145944b7d8f,energy_forecasting,dev,2024-03-03T04:24:43.011677,,6dfb6e89-2c47-4977-ac0a-27fc08b780b8,energy_forecasting_model,1,ci-dde1ceb,shadow,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:1.7.8
354978e1-b3f2-4df4-9dae-5a7f2fed0608,recsys_clickthrough,prod,2024-05-07T21:49:59.487706,2024-05-08T04:12:24.249351,2ea5b0c4-b271-496c-8eef-67f913f940d8,recsys_clickthrough_model,17,ci-eef879f,rolling,100,rolled_back,post_deploy_checks,infra_error,user,ml-prod,recsys-clickthrough-service:17.0.12
385f0a9a-21f2-446f-8abb-99ec5b9d26ae,rag_qa_service,staging,2024-02-04T19:43:25.331139,,c9aa03ce-1b63-4820-8fca-28a347490e0b,rag_qa_service_model,10,ci-f89a795,rolling,100,success,,,auto_retrain,ml-staging,rag-qa-service-service:10.7.1
50a5c0b9-2d2a-43c4-b885-10b7cf54c511,energy_forecasting,dev,2024-05-02T11:08:05.023975,,09825c84-e8d0-42f9-889c-cf5023fc969b,energy_forecasting_model,20,ci-b5a82ef,rolling,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:20.8.0
54df175d-7131-4636-813b-26d46a213566,recsys_clickthrough,dev,2024-12-06T01:24:17.335992,,d75638dd-aa50-495c-8b5f-ad97636bcb5e,recsys_clickthrough_model,18,ci-5cd5c26,rolling,100,success,,,security_patch,ml-dev,recsys-clickthrough-service:18.9.4
6e6bc5f6-11ba-4376-bbc5-908f8283c68c,recsys_clickthrough,prod,2024-09-07T04:00:03.505685,,79568e37-b481-49d7-81e7-fcde2694d587,recsys_clickthrough_model,17,ci-3fb7357,rolling,100,success,,,user,ml-prod,recsys-clickthrough-service:17.5.12
457f395c-c2fe-494a-8a5d-29dfd3973e08,fraud_detection,prod,2024-04-16T12:28:49.005273,2024-04-16T13:02:10.195352,fa87d0cf-6f35-4f18-a4ea-de90fa99b40b,fraud_detection_model,14,ci-789c13b,canary,50,rolled_back,test,healthcheck_fail,user,ml-prod,fraud-detection-service:14.5.12
2b527965-caba-4a82-8cdc-7509919b0664,recsys_clickthrough,dev,2024-06-09T23:11:40.075783,,d240e607-ebbd-43e5-a0f2-1b63421396fa,recsys_clickthrough_model,19,ci-dec3a0f,rolling,100,success,,,user,ml-dev,recsys-clickthrough-service:19.3.8
603fdf61-a851-401f-81af-96ebb3b01dd1,recsys_clickthrough,dev,2024-09-28T00:11:36.448168,,8959754c-04e0-4b1c-98e8-c7b2f0d89a90,recsys_clickthrough_model,6,ci-395b89a,rolling,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:6.7.0
